Country,L1Name,L2Name,number_of_urban_patches,patch_density,area_weigthed_mean_shape_index,area_weigthed_mean_nearest_neighbor,effective_mesh_size,area_weighted_mean_patch_size,Circuity_average,intersection_density,street_density,street_length_average,streets_per_node_average,urb_perfil,stt_perfil,area,population_density,CentLatitude,CentLongitude
Nicaragua,Managua,Ticuantepe,146,2.2662,3.0813,66.9812,2.5123,42.6673,1.07833526021152,3.7788685924512,1239.83648189929,189.138428222625,2.51008645533141,5,2,64.8342206155091,7119.546593,12.010640833352,-86.221429273857
Costa Rica,San Jose,PARAISO,196,0.4106,3.3526,85.6543,2.2112,183.0018,1.15866946848545,1.52123948913249,546.651052529128,201.134605549677,2.6325719960278,5,3,480.529203470035,9958.211957,9.71643383819765,-83.7653597087807
Colombia,Bogota,TABIO,57,0.7565,2.3421,76.7905,0.389,28.5644,1.12428213137731,1.59417967557384,804.27650157789,281.315556349104,2.48314606741573,5,3,75.9011056620354,23260.23392,4.9514394636024,-74.0850890181536
Argentina,Buenos Aires,Ezeiza,352,1.4806,5.3981,64.406,405.6376,2527.5182,1.03465337466962,16.9404498836728,4361.16343979051,144.345641868786,3.31201461854728,2,4,238.305359522408,4279.536412,-34.8771471255455,-58.5648688078002
Brasil,Araruama,ARARUAMA,211,0.3309,6.9879,83.2851,161.5289,2548.4958,1.04505959707961,8.36925508818316,1906.91229171219,135.146582577172,2.83943661971831,2,2,641.036740244066,2785.744328,-22.7551720778976,-42.2932500797921
Brasil,Rio de Janeiro,DUQUE DE CAXIAS,419,0.8962,8.0416,61.3429,2405.3883,9676.8395,1.04613721875289,24.7106307456024,5201.45206688928,121.282443700712,2.86235018792993,3,1,469.838269995035,7395.969124,-22.6325582714729,-43.2999009501709
Mexico,Mexico City,Texcoco,437,1.0209,4.7836,69.9877,79.6184,788.0861,1.06744922956765,7.46439896319766,2234.56617058632,174.828094004151,2.66618705035971,1,2,430.309260777241,5320.494588,19.4716241968762,-98.8277922178492
Argentina,Neuquen-Plottier-Cipolletti,General Roca,1413,0.0962,3.5239,144.6284,4.6746,816.0855,1.04492787381228,0.877650819543276,304.329651220871,200.186270562443,3.15352112676056,3,6,14706.3042756761,3875.290045,-38.5316644864393,-67.5590322256579
Colombia,Buenaventura,BUENAVENTURA,215,0.0316,4.9923,133.5538,2.2871,969.2085,1.14308164424028,0.202666154157503,59.1681066021262,155.429915994267,2.64336372847011,1,3,6853.63575271937,22584.81039,3.59375220708295,-77.073387745029
Brasil,Itajai,NAVEGANTES,108,0.9645,4.5588,84.0914,117.0287,812.3124,1.02646315733547,16.8575628715109,3491.50090554525,117.432805162591,2.96330680813439,4,4,112.47177391248,3815.740534,-26.828798635649,-48.727272052333
Argentina,San Juan,Chimbas,91,1.441,4.6992,68.4498,276.3234,1037.2475,1.03550351338011,26.2018900208679,5181.484901419,114.586108396539,2.81923634606089,2,1,63.468703924623,5290.260836,-31.4894421154524,-68.5228140164843
Peru,Ica,PARCONA,28,1.6229,2.4299,68.6412,35.7292,156.4123,1.02574839199832,55.6315936624241,7618.10206329639,81.9253360582454,3.18042226487524,4,1,17.3462584202724,13345.25894,-14.0568669771716,-75.7004484505991
