COUNTRY,L1,BECTUAREA,BECNURBPTCH,BECPTCHDENS,BECAWMNSHPINDX,BECAWMNNNGH,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECTPOP,BECPOPDENS,BECPRSBRT,BECPRSSUBWAY,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,LAT,LONG,POP,AREA,DENSPOP,BRT,SUBWAY,PM2.5,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,URBAN_PROF,TRANS_PROF
Colombia,Pasto,1508.3112,33,1.3302,4.5228,60.3317,876.1013,1440.9485,344100.5421,22813.648530000002,0,0,1.046350603,19.50845407,2248.654443,68.24322776,2.9770447960000004,1.213611,-77.281111,344100.5421,1508.3112,22813.648530000002,0,0,5.25388601,,,,,,,,,,,1,3
Colombia,Cucuta,5446.7984,76,0.8829,6.1564,60.7153,2306.3279,3645.0042,631863.606,11600.63902,0,0,1.035404698,10.99930263,1728.541959,88.29247377,3.17214523,7.891002001,-72.50300058,631863.606,5446.7984,11600.63902,0,0,11.16097122,,,,,,,,,,,2,2
Colombia,Armenia,1579.3184,44,1.5506,6.2676,60.7602,657.7851,1181.899,261829.0162,16578.591809999998,0,0,1.0551951990000001,14.11988119,1666.9190839999999,68.49779509,2.828183873,4.5309959719999995,-75.69800071,261829.0162,1579.3184,16578.591809999998,0,0,8.815498155,,,,,,,,,,,1,3
Colombia,Pereira,2836.9770000000003,110,2.0855,7.8164,61.6503,1142.76,2124.6664,547525.9754,19299.60646,1,0,1.065994882,11.48580354,1684.147188,84.05027141,2.882048715,4.813333,-75.696111,547525.9754,2836.9770000000003,19299.60646,1,0,9.145728643,,,,,,,,,,,2,1
Colombia,Barrancabermeja,2127.6903,53,1.4678,5.7643,60.229,1163.5329,1974.6247,162937.49800000002,7657.9528980000005,0,0,1.049753495,6.821654207999999,1094.389289,90.99683324,2.9761705689999998,7.050000223,-73.86666861,162937.49800000002,2127.6903,7657.9528980000005,0,0,14.17046581,,,,,,,,,,,1,1
Colombia,Bucaramanga,3699.3632,68,1.0906,7.5759,60.8636,2018.3717,3401.8284,727165.6363,19656.52535,1,0,1.081037069,13.20854135,1856.310297,81.52933735,2.967425881,7.125278,-73.119722,727165.6363,3699.3632,19656.52535,1,0,10.47472745,,,,,,,,,,,2,3
Colombia,Sincelejo,1611.9904,19,0.7418,5.0932,60.2399,995.8241,1582.2767,240758.6204,14935.490940000002,0,0,1.021694174,16.96725337,2017.7492760000002,68.30895794,3.0814613680000003,9.306999005,-75.39200057,240758.6204,1611.9904,14935.490940000002,0,0,9.222707424,,,,,,,,,,,1,3
Colombia,Ibague,2427.66,75,1.8593,5.3642,60.5688,1126.4974,1871.7464,435758.3909,17949.72899,0,0,1.0469711940000002,13.41665557,1795.0238100000001,76.94752796,2.98564222,4.440996029,-75.24399562,435758.3909,2427.66,17949.72899,0,0,10.69937556,,,,,,,,,,,1,3
Colombia,Buenaventura,1452.4216,56,2.1548,5.2143,60.5505,592.8192,1060.7416,324130.4107,22316.57583,0,0,1.038626951,6.896639997,1197.447559,95.3057848,2.774479167,3.88333317,-77.06666553,324130.4107,1452.4216,22316.57583,0,0,4.37810855,,,,,,,,,,,1,4
Colombia,Cali,12957.2915,205,1.0631,7.0134,60.5209,7167.5486,10666.987,2292298.206,17691.17182,1,0,1.033222617,13.59426073,1898.2287989999998,82.19038543,3.1257330110000003,3.456999081,-76.52199564,2292298.206,12957.2915,17691.17182,1,0,5.17473525,,,,,,,,,,,3,3
Colombia,Cartago,760.0496,17,1.2442,5.2789,60.178000000000004,408.8282,734.9225,114690.0285,15089.800469999998,0,0,1.031656682,6.87792634,1185.579769,97.80662222,3.042600897,4.733171178,-75.91626969,114690.0285,760.0496,15089.800469999998,0,0,7.75,,,,,,,,,,,1,4
Colombia,Palmira,1647.72,18,0.6775,4.1748,60.8972,841.5032,1356.9401,181966.4612,11043.53053,0,0,1.0269576470000001,15.58694924,2080.118359,78.55503269,3.188888889,3.5333333469999997,-76.2833327,181966.4612,1647.72,11043.53053,0,0,6.2326431179999995,,,,,,,,,,,1,3
Colombia,Tulua,1096.11,20,1.1159999999999999,4.7263,60.1456,661.071,1080.8693,177816.61800000002,16222.515809999999,0,0,1.019012043,18.69685461,2074.539021,65.2052355,3.1883561639999995,4.089525,-76.19611,177816.61800000002,1096.11,16222.515809999999,0,0,7.416551724,,,,,,,,,,,1,3
Colombia,Duitama,750.5106,21,1.6539,3.7185,60.6102,399.6719,676.1687,90392.93027000001,12044.20065,0,0,1.042684303,14.5880087,1874.101734,73.61248578,2.836875664,5.833333543999999,-73.03333267,90392.93027000001,750.5106,12044.20065,0,0,7.940711462,,,,,,,,,,,1,3
Colombia,Girardot,1064.07,50,2.374,3.5767,61.5425,186.305,368.7651,115781.8838,10881.040140000001,0,0,1.054034821,12.27792869,1594.089276,74.95335389,2.99386252,4.300000149,-74.81666551,115781.8838,1064.07,10881.040140000001,0,0,11.83972125,,,,,,,,,,,1,1
Colombia,Fusagasuga,876.0609,27,1.6541,3.2821,60.8033,239.9271,447.0472,95143.04612,10860.33447,0,0,1.059000261,8.468226572,1187.820581,80.95422091,2.893726937,4.342222252,-74.36166369,95143.04612,876.0609,10860.33447,0,0,13.82278481,,,,,,,,,,,1,1
Colombia,Buga,797.9391,21,1.5781,3.4616,60.9914,458.4659,764.5924,96837.76486,12135.97073,0,0,1.028234868,14.18412319,1801.3778940000002,72.41658985,3.2331141660000005,3.9000001419999997,-76.30000302,96837.76486,797.9391,12135.97073,0,0,6.9985358710000005,,,,,,,,,,,1,3
Colombia,Sogamoso,1146.3327,57,2.5046,4.4514,61.4763,289.3066,574.3656,112496.9795,9813.664434999999,0,0,1.0414756790000002,8.545642687,1305.1153539999998,88.76250622,3.031267142,5.716666727000001,-72.93333429,112496.9795,1146.3327,9813.664434999999,0,0,8.208333332999999,,,,,,,,,,,1,1
Peru,Chimbote,2915.64,45,0.9413,4.6967,60.2983,815.4032,1336.9481,317250.5221,10880.99087,0,0,1.017964429,11.62594776,1610.111721,82.06456920000001,3.183572895,-8.930097026,-78.45314361,317250.5221,2915.64,10880.99087,0,0,10.80170716,,,,,,,,,,,1,2
Peru,Huaraz,819.54,15,1.0825,4.3381,60.5854,472.0483,798.1172,100613.6494,12276.84425,0,0,1.0489623190000001,12.34867078,1589.238943,74.65389378,2.9385171789999998,-9.533333721,-77.53333269,100613.6494,819.54,12276.84425,0,0,6.252764612999999,,,,,,,,,,,1,1
Peru,Arequipa,8138.338000000001,178,0.9571,10.4231,61.0794,3081.4607,7041.9415,792286.6276,9735.236271,0,0,1.0418324959999998,13.69998433,1867.8159899999998,79.56995444,3.040706731,-16.39800007,-71.52299957,792286.6276,8138.338000000001,9735.236271,0,0,9.129965291,,,,,,,,,,,3,3
Peru,Ayacucho,1653.03,30,1.0677,4.4161,60.5279,848.4973,1442.2652,176372.328,10669.638659999999,0,0,1.0332988,16.37438561,2106.887731,75.16020618,3.108920188,-13.17300306,-74.22100163,176372.328,1653.03,10669.638659999999,0,0,6.444444444,,,,,,,,,,,1,3
Peru,Cajamarca,1483.65,35,1.4451,4.9625,60.4277,858.943,1402.1325,185572.3116,12507.822709999999,0,0,1.041317646,9.786464813,1501.926581,88.98128183,3.14519141,-7.162001931,-78.51099570000001,185572.3116,1483.65,12507.822709999999,0,0,5.584482759,,,,,,,,,,,1,1
Peru,Cusco,3202.5616,56,1.0871,6.0974,60.6191,1893.9035,3046.4042,385879.8912,12049.107320000001,0,0,1.0709574579999999,10.43300574,1711.9865,96.65475473,2.918375095,-13.52600105,-71.98700367,385879.8912,3202.5616,12049.107320000001,0,0,4.4365671639999995,,,,,,,,,,,2,1
Peru,Huanuco,1033.5602,23,1.2590000000000001,5.5226,60.115,542.2868,958.5405,172721.641,16711.3318,0,0,1.052182172,13.99751963,1978.8480149999998,83.22444974,2.98556701,-9.925001995,-76.23099858,172721.641,1033.5602,16711.3318,0,0,6.42722372,,,,,,,,,,,1,3
Peru,Chincha Alta,1750.231,46,1.4569,6.2442,60.8898,857.7792,1547.3724,160403.1409,9164.689266,0,0,1.020280313,9.861971231,1488.493491,89.44284928,3.045407637,-13.44999966,-76.1333312,160403.1409,1750.231,9164.689266,0,0,16.58922559,,,,,,,,,,,1,2
Peru,Ica,1728.09,52,1.6677,6.0638,62.2314,773.6518,1395.9256,162616.7269,9410.200101999999,0,0,1.034495626,13.70858425,1771.922743,77.02856895,2.983497537,-14.06400299,-75.7439997,162616.7269,1728.09,9410.200101999999,0,0,11.34591014,,,,,,,,,,,1,3
Peru,Pisco,607.0504,11,1.0496,3.1342,60.1249,291.6536,503.5294,52187.505189999996,8596.903909999999,0,0,1.024671609,15.17531625,1957.9536620000001,73.52941209,3.217421125,-13.69999974,-76.21666711,52187.505189999996,607.0504,8596.903909999999,0,0,23.36363636,,,,,,,,,,,1,3
Peru,Huancayo,3836.696,85,1.2984,9.6237,60.7269,2168.75,3700.4584,395609.7613,10311.19872,0,0,1.029330178,12.12628851,1695.1232969999999,80.251568,3.017121945,-12.07500293,-75.21100166,395609.7613,3836.696,10311.19872,0,0,6.730017762,,,,,,,,,,,2,3
Peru,Chiclayo,3337.5601,61,1.1883,3.7195,61.5551,1752.2738,2695.0825,538601.6594,16137.587319999999,0,0,1.015271821,17.25632698,2184.910782,74.5600244,3.182616557,-6.762996005,-79.8370017,538601.6594,3337.5601,16137.587319999999,0,0,15.08,,,,,,,,,,,2,3
Peru,Lima,53567.7339,327,0.4158,12.6495,60.6204,33262.8096,48828.6759,8658177.319,16163.046890000001,1,1,1.0306965129999999,15.24154924,2059.946799,81.25257591,3.094293499,-12.08199594,-77.0450036,8658177.319,53567.7339,16163.046890000001,1,1,29.60867818,,,,,,,,,,,4,3
Peru,Trujillo,6724.0776,92,0.9004,4.9202,60.8871,3644.8375,5538.3363,782272.0814,11633.890159999999,0,0,1.0167735709999999,13.2054476,1906.182318,83.58069784,3.2408077410000002,-8.111667,-79.028056,782272.0814,6724.0776,11633.890159999999,0,0,12.9410609,,,,,,,,,,,2,3
Peru,Iquitos,2807.1890000000003,70,1.5695,5.89,60.1071,1655.6853,2630.5921,404326.1085,14403.232719999998,0,0,1.028479998,7.328326623,1256.242552,97.46350909,2.90443686,-3.7529999960000002,-73.19099658,404326.1085,2807.1890000000003,14403.232719999998,0,0,9.642269563,,,,,,,,,,,2,4
Peru,Piura,3295.4382,58,0.9634,6.6952,60.4912,1661.1974,3034.7158,371073.5291,11260.211959999999,0,0,1.016723245,16.21003432,2195.061889,81.14014425,3.216815225,-5.1939989330000005,-80.62499666,371073.5291,3295.4382,11260.211959999999,0,0,7.9335896539999995,,,,,,,,,,,2,3
Peru,Sullana,1335.6902,26,1.1555,3.8569999999999998,60.1232,568.9725,958.5236,176350.5782,13202.95714,0,0,1.013398275,13.68848152,1992.42823,82.31301193,3.360390831,-4.88583778,-80.68310076,176350.5782,1335.6902,13202.95714,0,0,7.253481894,,,,,,,,,,,1,3
Peru,Juliaca,2749.409,65,1.5153,5.5389,60.5698,1651.1601,2576.0562,238014.0544,8656.913826,0,0,1.011043411,10.91495193,1779.0464350000002,91.27163857,3.292472617,-15.49999988,-70.1333312,238014.0544,2749.409,8656.913826,0,0,4.984011628,,,,,,,,,,,2,2
Peru,Puno,1069.4691,21,1.1572,4.4926,60.0484,484.0561,821.3434,128338.0426,12000.15359,0,0,1.044091635,9.722588877,1496.440377,88.75972657,3.0960620530000003,-15.83333294,-70.03333272,128338.0426,1069.4691,12000.15359,0,0,5.721649485,,,,,,,,,,,1,1
Peru,Tarapoto,1356.2112,64,2.8901,3.9996,60.9452,726.3817,1186.0523,121930.6921,8990.546601,0,0,1.021940071,8.53193765,1479.421438,98.95658952,3.189504373,-6.501388891,-76.36555465,121930.6921,1356.2112,8990.546601,0,0,11.34757835,,,,,,,,,,,1,2
Peru,Tacna,3334.3209,41,0.7609999999999999,6.2688,60.5598,1991.1487,3217.4508,258970.2824,7766.809495999999,0,0,1.014597245,18.62098486,2299.9649059999997,73.41589523,3.1838211110000003,-18.01800003,-70.25100264,258970.2824,3334.3209,7766.809495999999,0,0,14.24408673,,,,,,,,,,,2,3
Peru,Tumbes,867.06,24,1.5872,4.435,60.2415,487.9472,850.9447,100271.4678,11564.53622,0,0,1.027704482,13.69968643,1813.046427,77.36010568,3.0182101980000002,-3.5666665139999996,-80.46666705,100271.4678,867.06,11564.53622,0,0,9.716814159,,,,,,,,,,,1,3
Peru,Pucallpa,3931.0232,89,1.3897,4.5023,60.836000000000006,1675.9116,2730.426,297898.3933,7578.144943000001,0,0,1.013305611,8.148138474,1431.937487,99.28386113,3.226319135,-8.387001005,-74.52700159999999,297898.3933,3931.0232,7578.144943000001,0,0,7.72339825,,,,,,,,,,,2,2
Costa Rica,San Jose,27118.6785,915,1.9595,14.6136,61.0583,12070.2451,20783.6675,1867603.4109999998,6886.770836,0,0,1.079642444,6.40942849,1165.9962189999999,102.714956,2.573978615,9.930474081,-84.0786206,1867603.4109999998,27118.6785,6886.770836,0,0,5.9528081120000005,,,,,,,,,,,4,5
El Salvador,San Miguel,1937.6124,57,1.8318,5.0606,60.5617,1104.3702,1773.589,192246.6997,9921.847002,0,0,1.023230232,11.00490929,1698.6923769999999,86.84893598,2.912883087,13.47299998,-88.17699568,192246.6997,1937.6124,9921.847002,0,0,8.369114878,,,,,,,,,,,1,1
El Salvador,San Salvador,12927.5104,488,2.322,8.2925,60.2767,4874.9292,7925.3786,1588746.155,12289.65327,1,1,1.068359463,8.282046305,1358.824497,91.79440366,2.588381578,13.70141095,-89.20023261,1588746.155,12927.5104,12289.65327,1,1,8.87517337,,,,,,,,,,,3,5
El Salvador,Santa Ana,1482.5688,93,3.4096,4.0613,60.7493,498.39,916.9372,203240.4652,13708.658959999999,0,0,1.04265833,11.84340481,1778.7282329999998,84.11854517,2.755015541,13.994167000000001,-89.559722,203240.4652,1482.5688,13708.658959999999,0,0,9.067055394,,,,,,,,,,,1,1
Guatemala,Escuintla,1113.3892,44,2.0358,4.4695,61.9779,344.5934,668.9084,113230.1871,10169.85846,0,0,1.087081839,6.943212779,1242.58031,105.41559280000001,2.80859375,14.30000022,-90.78333268,113230.1871,1113.3892,10169.85846,0,0,10.50218341,,,,,,,,,,,1,5
Guatemala,Guatemala City,20006.384,548,1.5957,9.381,61.5595,6145.8195,10549.9092,2481816.0719999997,12405.12933,1,0,1.073863106,10.87351111,1601.575677,84.75606075,2.749010513,14.61800707,-90.52489769,2481816.0719999997,20006.384,12405.12933,1,0,8.258666667,,,,,,,,,,,3,1
Guatemala,Quetzaltenango,2985.5686,146,2.7353,8.172,61.1828,1333.1758,2383.4642,177654.7409,5950.446343,0,0,1.055303195,7.851026553,1226.3159759999999,88.86265966,2.7340519139999997,14.83329601,-91.50000271,177654.7409,2985.5686,5950.446343,0,0,8.895348837,,,,,,,,,,,2,1
Mexico,Aguascalientes,11884.6874,331,1.7599,10.5435,60.5249,6299.3619,9969.0603,753889.3236,6343.370822999999,0,0,1.032525958,11.985570300000001,1762.914211,86.06322771,3.0051222660000003,21.88333317,-102.3000031,753889.3236,11884.6874,6343.370822999999,0,0,8.317639674,,,,,,,,,,,3,3
Mexico,Ensenada,5004.725,125,1.421,7.5966,61.6273,2140.9179,3762.9304,208338.2583,4162.835449,0,0,1.0408095590000002,8.235867899,1422.431367,98.50714533,3.017108852,31.86666679,-116.6166686,208338.2583,5004.725,4162.835449,0,0,6.536001775,,,,,,,,,,,2,1
Mexico,Mexicali,15898.038,260,1.125,7.3746,60.443000000000005,8686.993,12628.1422,619228.7971,3894.998425,0,0,1.024815843,8.108847499,1449.73593,101.9869538,3.1327613569999997,32.65499695,-115.4670027,619228.7971,15898.038,3894.998425,0,0,10.86204811,,,,,,,,,,,3,2
Mexico,Tijuana,19516.1512,392,1.2531,7.6492,61.1666,4479.5622,7180.0949,1407855.334,7213.800139,0,0,1.061079444,8.601479346,1548.321234,102.0767695,2.8421512630000003,32.5333328,-117.01667009999998,1407855.334,19516.1512,7213.800139,0,0,7.188991259,,,,,,,,,,,3,1
Mexico,La Paz,4488.4828,68,0.9175,7.8013,60.5257,2550.6685,4211.733,165736.2877,3692.4813689999996,0,0,1.0303818759999999,6.18014288,1193.354706,109.34165800000001,3.256781193,24.142641,-110.312753,165736.2877,4488.4828,3692.4813689999996,0,0,6.146320284,,,,,,,,,,,2,4
Mexico,Campeche,3285.6304,58,1.1507,4.6066,60.5382,2010.549,3084.2517,192461.9526,5857.68795,0,0,1.032165536,9.600326024,1539.734661,93.6000999,3.0522610919999997,19.830125,-90.534909,192461.9526,3285.6304,5857.68795,0,0,7.238027162000001,,,,,,,,,,,2,1
Mexico,Ciudad del Carmen,2515.4084,34,0.9142,3.4294,60.7801,1600.7017,2366.6033,137584.4054,5469.661224,0,0,1.02752329,7.3189923939999995,1318.721537,103.2246816,3.064503961,18.63333324,-91.83333582,137584.4054,2515.4084,5469.661224,0,0,11.51178733,,,,,,,,,,,1,4
Mexico,Chihuahua,15409.17,350,1.5109,8.2062,60.861000000000004,8136.178000000001,12231.0926,742970.0259,4821.609639,1,0,1.030792589,10.96657625,1745.100973,90.87547831,3.176459219,28.630997999999998,-106.07399960000001,742970.0259,15409.17,4821.609639,1,0,6.350405922,,,,,,,,,,,3,2
Mexico,Juarez,23562.9186,417,1.2173,8.1898,60.3498,12350.6883,17955.3184,1247331.595,5293.625128,0,0,1.041808724,10.06801471,1625.562435,92.49691395,3.129761189,31.691802000000003,-106.424224,1247331.595,23562.9186,5293.625128,0,0,7.235469449,,,,,,,,,,,3,1
Mexico,Cuauhtemoc,2652.2121,71,1.6191,7.1956,62.0099,1478.2614,2444.2054,63978.910910000006,2412.2867690000003,0,0,1.016386352,8.874829965,1478.600495,92.79161484,3.309711955,28.41666602,-106.8666686,63978.910910000006,2652.2121,2412.2867690000003,0,0,4.327819549,,,,,,,,,,,2,2
Mexico,Delicias,2379.8721,69,1.7042,6.2221,60.3983,1136.6866,1933.7814,99310.01884,4172.9178,0,0,1.016655149,9.05476641,1535.039271,96.25735927,3.306048835,28.18698,-105.461623,99310.01884,2379.8721,4172.9178,0,0,7.393442622999999,,,,,,,,,,,1,2
Mexico,Hidalgo del Parral,1551.6872,56,1.7998,3.927,63.8016,425.0066,852.2317,96485.28904,6218.077647,0,0,1.045422632,10.39015744,1463.87564,81.10043456,3.049626308,26.93333239,-105.66666399999998,96485.28904,1551.6872,6218.077647,0,0,4.594517419,,,,,,,,,,,1,1
Mexico,San Cristobal de las Casas,2021.13,30,0.9649,4.3636,60.6593,1263.1097,1943.0639,178351.3244,8824.337096,0,0,1.03888547,6.331638746,1090.269159,98.92995215,2.955329949,16.739279999999997,-92.640196,178351.3244,2021.13,8824.337096,0,0,9.080118694,,,,,,,,,,,1,4
Mexico,Tapachula,3055.1375,125,2.4075,4.7333,60.4315,1423.7071,2419.4968,229363.0151,7507.446961,0,0,1.037910361,8.449933956,1392.008265,92.98633886,2.980620155,14.8999996,-92.28333266,229363.0151,3055.1375,7507.446961,0,0,11.30181818,,,,,,,,,,,1,1
Mexico,Tuxtla Gutierrez,6867.896,80,0.7911,6.5319,60.3841,4541.4018,6687.1859,509410.2072,7417.263023,0,0,1.037556149,13.40635808,1969.5302140000001,82.89146599,3.0081061160000004,16.74399599,-93.10899569,509410.2072,6867.896,7417.263023,0,0,10.90491037,,,,,,,,,,,3,3
Mexico,Acuna,2559.8688,32,0.7758,4.6302,61.3979,1390.3815,2240.2139,122636.5951,4790.735277000001,0,0,1.019764478,10.66657166,1595.892629,84.78324309999999,3.252183651,29.323529999999998,-100.95491700000001,122636.5951,2559.8688,4790.735277000001,0,0,8.22623289,,,,,,,,,,,1,2
Mexico,Monclova,6667.9236,116,1.1563,5.9163,61.0799,3896.0967,5861.8144,267293.3488,4008.6466060000002,0,0,1.021765749,9.12923332,1466.471574,91.70151372,3.195324448,26.899999600000005,-101.416664,267293.3488,6667.9236,4008.6466060000002,0,0,8.466623037,,,,,,,,,,,2,2
Mexico,Piedras Negras,3541.5021,83,1.4003,6.9399,61.7415,1831.2563,3065.0157,147243.201,4157.650742,0,0,1.025330728,8.040052147,1426.307229,97.70222538,3.135954617,28.70000078,-100.51667009999998,147243.201,3541.5021,4157.650742,0,0,9.545239968999999,,,,,,,,,,,2,2
Mexico,Saltillo,14119.1082,261,1.1671,6.7046,61.5111,5569.0435,8820.856,708394.8199,5017.276726,0,0,1.032357273,9.773070034,1479.358623,87.46073661,3.0522793619999997,25.41799805,-100.9940036,708394.8199,14119.1082,5017.276726,0,0,7.1711969479999995,,,,,,,,,,,3,1
Mexico,Torreon,17867.8884,284,0.9976,9.6011,60.8098,9189.2337,14640.5101,896446.4673,5017.083545,0,0,1.045167637,10.12826509,1591.4431880000002,90.19873028,3.088712993,25.548164,-103.410261,896446.4673,17867.8884,5017.083545,0,0,8.732193732,,,,,,,,,,,3,1
Mexico,Colima,4311.8962,82,1.1923,6.8109,61.1601,2424.5057,3867.2157,243100.4806,5637.896996,0,0,1.01857808,13.735065099999998,2024.1902,82.8187482,3.2729326710000004,19.25099995,-103.7349986,243100.4806,4311.8962,5637.896996,0,0,8.254202751000001,,,,,,,,,,,2,3
Mexico,Manzanillo,2414.6982,79,1.7718,7.724,61.7595,1060.6442,1958.4560000000001,101492.2397,4203.099338,0,0,1.061272536,8.315765054,1374.1082099999999,94.9392065,2.8861872739999996,19.04999917,-104.3333358,101492.2397,2414.6982,4203.099338,0,0,7.1355343179999995,,,,,,,,,,,1,1
Mexico,Tecoman,1191.6,24,1.1757,3.8585,60.1348,592.0742,1014.3073,75190.92317000001,6310.08083,0,0,1.012017045,10.58225834,1611.367509,83.09357468,3.343842365,18.917716,-103.876372,75190.92317000001,1191.6,6310.08083,0,0,7.528041415,,,,,,,,,,,1,2
Mexico,Durango,7535.1644,137,1.1992,7.422999999999999,60.3509,4627.4564,7015.7443,451728.3897,5994.940914,0,0,1.0263551020000001,14.663331699999999,2011.969385,78.98298597,3.1267912210000004,24.02900103,-104.6629976,451728.3897,7535.1644,5994.940914,0,0,4.209197913,,,,,,,,,,,3,3
Mexico,Acapulco de Juarez,8144.3774,202,1.4523,10.5945,60.3893,3740.4671,6387.8479,656313.1833,8058.48928,1,0,1.0860243440000001,7.334066101,1264.0253539999999,99.67290951,2.681020591,16.97437804,-99.93149956,656313.1833,8144.3774,8058.48928,1,0,8.712080537,,,,,,,,,,,3,5
Mexico,Chilpancingo,2060.4597,39,1.1039,6.057,60.912,1044.2141,1790.4071,183929.72600000002,8926.634151999999,0,0,1.06265783,6.770441664,1141.645148,98.61330305,2.8132045089999997,17.55199792,-99.50100259,183929.72600000002,2060.4597,8926.634151999999,0,0,9.458468177,,,,,,,,,,,1,5
Mexico,Iguala,1671.4782,42,1.5212,6.0138,61.0537,942.8885,1557.5024,111480.121,6669.545613,0,0,1.039077547,5.791480451,1069.379084,102.78227629999999,2.9128630710000003,18.35216262,-99.53458315,111480.121,1671.4782,6669.545613,0,0,14.76374745,,,,,,,,,,,1,4
Mexico,Celaya,5407.83,108,1.2352,6.2938,61.9325,2726.0406,4407.6138,323510.8688,5982.267726,0,0,1.051763199,10.31784857,1596.908176,91.06191522,2.97207581,20.52919,-100.814097,323510.8688,5407.83,5982.267726,0,0,13.59546539,,,,,,,,,,,2,1
Mexico,Guanajuato,1445.941,49,1.7737,8.191,61.012,666.5157,1273.4574,107868.3768,7460.086646,0,0,1.156800981,5.307384891,1004.762568,114.9793869,2.71969211,21.01666642,-101.2499999,107868.3768,1445.941,7460.086646,0,0,10.50849377,,,,,,,,,,,1,5
Mexico,Irapuato,4682.067,65,0.871,5.7962,62.0724,2714.9201,4327.4438,331143.9724,7072.597642000001,0,0,1.040385736,9.738695632,1554.9074349999999,95.38592178,2.926660197,20.678939,-101.35639499999999,331143.9724,4682.067,7072.597642000001,0,0,13.07201087,,,,,,,,,,,2,1
Mexico,Leon,14656.5936,243,1.0563,7.4089,60.8147,7412.6696,11635.1571,1260848.728,8602.606258,1,0,1.040471527,10.86639948,1700.20307,92.10006736,3.035330324,21.125581,-101.682354,1260848.728,14656.5936,8602.606258,1,0,11.04169381,,,,,,,,,,,3,1
Mexico,Uriangato,1483.1115,39,1.4794,5.3661,60.6209,663.1238,1178.7258,84300.70077000001,5684.049111,0,0,1.029931631,7.548754428,1329.668376,101.7971656,2.907774022,20.14999956,-101.1833343,84300.70077000001,1483.1115,5684.049111,0,0,13.69583333,,,,,,,,,,,1,4
Mexico,Salamanca,2716.0218,54,1.2372,5.7523,60.7791,1533.6527,2464.5268,144738.484,5329.0654700000005,0,0,1.0479604,7.706978753,1312.1033730000001,99.30040232,3.0330202969999998,20.56666759,-101.1999968,144738.484,2716.0218,5329.0654700000005,0,0,13.64803625,,,,,,,,,,,2,1
Mexico,San Francisco del Rincon,2178.5418,61,1.6126,4.4517,60.7057,801.8542,1392.2636,108216.5983,4967.390925,0,0,1.023964895,4.65372178,913.2879687000001,111.880921,3.104082806,21.01666642,-101.8499984,108216.5983,2178.5418,4967.390925,0,0,11.61155698,,,,,,,,,,,1,5
Mexico,Pachuca de Soto,7843.5,105,0.8056,8.6568,61.2609,3951.6334,6566.920999999999,374497.1772,4774.618183,1,0,1.051382928,8.508860398,1294.879116,90.20838696,2.866654814,20.12000396,-98.75500159,374497.1772,7843.5,4774.618183,1,0,18.54869817,,,,,,,,,,,3,1
Mexico,Tula de Allende,2195.1051,103,2.2680000000000002,3.9127,61.5984,126.3168,261.3396,51067.51565,2326.432311,0,0,1.085309327,1.5604061169999999,396.4043461,152.7229862,2.867036011,20.04999919,-99.34999836,51067.51565,2195.1051,2326.432311,0,0,19.55828221,,,,,,,,,,,1,5
Mexico,Tulancingo de Bravo,2898.54,120,2.1381,6.4524,62.68,725.7867,1405.3751,157060.2865,5418.599932,0,0,1.021358706,3.75488726,639.9402606000001,97.36484391,3.128606357,20.090139,-98.367713,157060.2865,2898.54,5418.599932,0,0,16.62905983,,,,,,,,,,,1,5
Mexico,Guadalajara,51116.232,570,0.7442,10.3529,61.1995,28583.7652,42830.2526,4021779.62,7867.912807,1,1,1.042525201,10.53123385,1613.018801,88.05251679,3.0032142810000004,20.67399906,-103.3440026,4021779.62,51116.232,7867.912807,1,1,9.578303081,,,,,,,,,,,4,1
Mexico,Ocotlan,1431.6296,31,1.263,4.1832,60.5511,674.4932,1156.4376,80308.61422,5609.592857,0,0,1.0339506520000001,9.160422041,1442.088031,89.72725439,3.1040072039999997,20.3500004,-102.76667009999998,80308.61422,1431.6296,5609.592857,0,0,10.77099237,,,,,,,,,,,1,1
Mexico,Puerto Vallarta,2956.4088,68,1.2838,6.2,61.0577,1305.249,2338.5131,200381.43,6777.863353,0,0,1.044891062,9.740961599,1491.7981710000001,85.28711765,3.0906303889999998,20.61666683,-105.2499999,200381.43,2956.4088,6777.863353,0,0,6.2816229120000004,,,,,,,,,,,2,1
Mexico,Mexico City,164998.1664,1608,0.6352,13.075999999999999,60.7238,87945.4285,134924.6385,18557496.67,11247.09242,1,1,1.041315342,8.417139775,1446.845751,98.72312743,2.896321085,19.42704908,-99.12757465,18557496.67,164998.1664,11247.09242,1,1,19.40649446,,,,,,,,,,,4,1
Mexico,Tianguistenco,674.9989999999999,26,1.9042,6.2291,61.4216,294.7168,596.1532,52951.503619999996,7844.667203,0,0,1.052174324,4.434007131,929.1793045,123.8294125,3.018456376,19.18333244,-99.44999685,52951.503619999996,674.9989999999999,7844.667203,0,0,16.72796935,,,,,,,,,,,1,5
