L1,L2,COUNTRY,BECNURBPTCH,BECPTCHDENS,BECEFFMESHSIZE,BECAWAVGPTCHAREA,BECAWMNSHPINDX,BECAWMNNNGH,BECADCRCTYAVG,BECADINTDENS,BECADSTTDENS,BECADSTTLGAVG,BECADSTTPNODEAVG,TRANS_PROF,TRANS_PROB,URBAN_PROF,URBAN_PROB,LAT,LONG
S„o Paulo,GUARULHOS,Brasil,161,0.5052,6093.79,13008.5202,4.5477,62.1426,1.056828826,40.41544767,7509.15922,111.2576957,2.880735167,4,0.9998,5,1.0000,-23.4026929865400,-46.4548742916185
S„o Paulo,ITAPECERICA DA SERRA,Brasil,298,1.976,22.0091,184.4996,3.6629,74.034,1.11526151,11.77778197,3269.483724,167.4025922,2.629095675,2,0.9782,2,0.9997,-23.7372475817556,-46.8588770887596
S„o Paulo,ITAPEVI,Brasil,167,2.0204,298.6064,1130.6787,3.3499,63.0815,1.098311235,26.93949258,5728.4519,128.2153239,2.736247723,2,0.7887,3,1.0000,-23.5509520703366,-46.9676619226273
S„o Paulo,ITAQUAQUECETUBA,Brasil,140,1.6949,585.0791,1353.3586,5.0052,67.5543,1.060930079,45.57401846,9278.831506,122.3406407,2.771310225,4,0.9963,3,0.9999,-23.4614317741057,-46.3338800937671
S„o Paulo,JANDIRA,Brasil,29,1.663,793.2791,1010.7566,2.5255,61.0459,1.085964442,70.037294,12573.35663,109.1362114,2.754527163,1,0.9571,3,0.9999,-23.5441308706714,-46.8996949735812
S„o Paulo,MAU9,Brasil,73,1.1799,1750.2406,2953.5016,5.5135,61.5169,1.068358851,54.20909984,10027.06538,113.467669,2.887184819,1,0.9993,3,0.9982,-23.6661343900313,-46.4464490360221
S„o Paulo,MOGI DAS CRUZES,Brasil,587,0.8238,124.4756,1553.2744,3.5053,81.0225,1.088676657,9.806759559,2504.46408,149.4194064,2.899444713,1,0.9299,1,0.9980,-23.5695738456341,-46.1860871946509
S„o Paulo,OSASCO,Brasil,17,0.2617,5341.2472,5866.6917,2.2235,60.0722,1.060889926,93.59050838,15628.28239,103.039512,2.946452279,1,1.0000,5,1.0000,-23.5287492296363,-46.7892673857075
S„o Paulo,PO3,Brasil,21,1.2166,758.2723,990.7286,1.9466,60.8467,1.033779109,79.22766145,12988.41012,99.53626378,2.894206549,1,1.0000,3,0.9997,-23.5304854448296,-46.3467737178742
S„o Paulo,RIBEIR3O PIRES,Brasil,203,2.0479,61.6724,365.7834,4.4458,68.1325,1.116975163,18.5897852,4759.569936,152.6785572,2.663016007,2,0.9853,2,0.9880,-23.7010253942409,-46.4028138161850
S„o Paulo,RIO GRANDE DA SERRA,Brasil,67,1.8448,6.6195,66.1198,2.6381,97.2565,1.131243357,14.13451837,3865.657942,170.23058,2.723538705,2,0.9690,6,0.5614,-23.7378584598252,-46.3794569201542
S„o Paulo,SANTA ISABEL,Brasil,193,0.5314,4.0828,201.381,3.3114,103.7637,1.174964004,2.632974116,1151.26567,257.000871,2.54763749,2,0.9988,6,0.9555,-23.2889396087599,-46.2423565986962
S„o Paulo,SANTANA DE PARNA BA,Brasil,344,1.9124,49.6475,319.8273,3.3901,68.6789,1.128870656,18.83687042,4126.11978,133.6165842,2.766896892,2,0.9538,2,0.9550,-23.4494519429561,-46.9168102704147
S„o Paulo,SANTO ANDRT,Brasil,97,0.552,2205.5072,5833.1127,2.2285,61.197,1.05932322,45.02139613,7565.778804,100.382125,3.018372408,4,0.9999,5,0.5000,-23.7279603350732,-46.4415865455202
S„o Paulo,S5O BERNARDO DO CAMPO,Brasil,250,0.6106,1144.5564,6127.1173,4.1609,63.0867,1.084722813,22.94216462,4358.542252,112.2698398,2.778095734,2,0.6776,3,0.7533,-23.8129993037528,-46.5507845652859
S„o Paulo,S5O CAETANO DO SUL,Brasil,1,0.0652,1533.06,1533.06,1.5534,0,1.025042117,123.1085049,17989.3099,87.70314226,3.186593297,3,1.0000,4,1.0000,-23.6261407677624,-46.5660625251637
S„o Paulo,SUZANO,Brasil,323,1.5662,199.0397,1054.1675,4.4514,66.5626,1.062486978,20.09699556,4603.135785,134.7919651,2.931433292,4,0.6195,3,0.9990,-23.6083619932095,-46.3104580370932
S„o Paulo,TABO8O DA SERRA,Brasil,16,0.7851,1538.6499,1760.0227,2.2645,67.7244,1.083029979,103.9514024,16342.29947,97.09954387,2.905926233,3,0.9693,3,0.9973,-23.6205340009197,-46.7863705494836
S„o Paulo,VARGEM GRANDE PAULISTA,Brasil,145,3.4151,83.4273,297.1959,4.9542,63.4667,1.100969916,27.20391854,6773.557972,148.1700191,2.612367021,2,0.9037,2,0.9912,-23.6208861954286,-47.0147088668220
S„o Paulo,SERT7OZINHO,Brasil,168,0.4173,81.4329,1464.4899,4.6987,69.322,1.037477288,8.893899675,2008.312996,131.7243356,3.207361327,1,1.0000,1,0.9258,-21.1229886659360,-48.0089196708783
Minas Gerais,SETE LAGOAS,Brasil,339,0.6309,298.503,3379.9831,5.1834,68.78,1.071308791,10.89627315,2630.59164,142.887398,3.126175549,3,1.0000,3,0.9774,-19.4369162639353,-44.2533463328572
Cear·,SOBRAL,Brasil,215,0.1013,5.2292,643.3311,3.5913,156.6542,1.052400771,1.927400111,443.9632884,134.4075887,3.084368869,3,0.9983,1,1.0000,-3.8097392928947,-40.2267114629957
S„o Paulo,ARA2OIABA DA SERRA,Brasil,289,1.1322,4.8587,89.7641,3.2253,80.6528,1.088312194,6.083470631,2484.5826,236.0371393,2.584629892,2,0.9167,6,0.8000,-23.5438755066930,-47.6515055623897
S„o Paulo,SOROCABA,Brasil,667,1.4837,1445.572,6311.6124,8.5118,64.871,1.053381272,29.18509923,5734.224171,114.4702802,2.895502392,4,0.9780,5,1.0000,-23.4645225161107,-47.4467826193572
S„o Paulo,VOTORANTIM,Brasil,136,0.7389,63.3241,671.8482,3.4224,70.675,1.071535008,13.53388931,2578.638075,113.6562024,2.823568575,3,0.9424,2,0.7230,-23.5799113978902,-47.4064451896471
S„o Paulo,TATU0,Brasil,225,0.4301,42.4984,1034.3842,5.002,89.9862,1.061226397,5.213980547,1400.421966,159.3752906,3.070623342,1,0.9998,1,1.0000,-23.3621493950327,-47.8694851507295
S„o Paulo,PINDAMONHANGABA,Brasil,244,0.3344,16.0481,437.8626,3.778,73.407,1.062982044,4.94601305,1224.432218,144.9157661,2.875782155,1,0.9978,2,0.7847,-22.8800309861869,-45.4593391777766
S„o Paulo,TAUBAT2,Brasil,283,0.4531,172.746,2174.9466,4.4654,65.0663,1.061228326,10.24048226,2110.939657,122.5610949,2.926546044,3,0.9998,3,0.8579,-23.0871448571280,-45.5023538997817
S„o Paulo,TREMEMB,Brasil,113,0.5906,8.324,197.4782,2.8849,85.2468,1.05576943,5.768224403,1160.302959,121.2391758,2.870398773,1,1.0000,2,0.9528,-22.9408944737424,-45.6041965213269
Bahia,TEIXEIRA DE FREITAS,Brasil,138,0.1186,31.6895,1714.549,5.1395,80.0008,1.038678708,3.610326467,621.5585382,98.93655326,3.241956809,4,0.9752,1,0.9999,-17.4240219506612,-39.7870128959695
Minas Gerais,TE6FILO OTONI,Brasil,157,0.0484,3.3358,846.6199,6.6748,157.0174,1.177300371,0.693848919,260.6623821,222.5717908,2.770735241,2,0.9429,1,1.0000,-17.7146033339838,-41.3836553668485
Maranh„o,TERESINA,Brasil,1012,0.7273,471.4789,5403.3461,6.695,68.3822,1.033390574,13.91063085,2770.695584,115.7676263,3.220414627,3,0.9999,5,1.0000,-5.1025165412042,-42.7406992739507
Maranh„o,TIMON,Brasil,186,0.1067,15.0956,1461.7954,4.0923,88.9367,1.036363783,1.862352485,447.0917619,135.922236,3.255990978,3,0.9988,1,1.0000,-5.1834213831428,-42.9803789819824
Rio de Janeiro,TERES0POLIS,Brasil,420,0.5452,7.2265,350.6417,4.5697,115.4728,1.262331259,3.512858946,1695.435359,263.5030858,2.338995046,2,0.9936,1,1.0000,-22.3140011107973,-42.8738201041282
Paran·,TOLEDO,Brasil,402,0.336,27.4107,1198.7773,4.8396,98.7568,1.082914874,4.969004163,2027.773077,230.2073843,2.998025109,1,0.9897,1,1.0000,-24.7048689229977,-53.7775476986630
Santa Catarina,CAPIVARI DE BAIXO,Brasil,64,1.2009,66.5803,534.5017,4.9326,63.618,1.038377515,12.49687652,2752.607332,123.933024,2.912195122,3,0.9999,2,0.7966,-28.4554229513583,-48.9435295571638
Santa Catarina,GRAVATAL,Brasil,94,0.5708,0.192,15.3205,2.4219,141.4596,1.146069186,3.265569769,1249.610335,209.3592957,2.317865429,2,0.9943,6,0.9999,-28.3534279616708,-49.0201225391331
Santa Catarina,TUBAR0O,Brasil,191,0.6332,110.9628,1417.0684,5.9912,67.323,1.066739097,8.994134596,2412.824262,150.1145686,2.740325294,1,0.9105,1,0.5233,-28.4811588142188,-49.0371845871756
Minas Gerais,UBERABA,Brasil,503,0.1112,48.2037,3716.9136,4.9368,95.5535,1.076048406,2.204899604,654.5161098,175.468787,3.199566365,4,0.6820,1,0.9987,-19.5809312977549,-47.9771620802344
Minas Gerais,UBERL0NDIA,Brasil,947,0.2302,229.1481,7725.1329,6.7641,83.6301,1.041177444,3.969740085,930.2554434,137.1186869,3.239963029,4,0.9974,5,1.0000,-19.0277714588565,-48.3317370177887
Rio Grande do Sul,URUGUAIANA,Brasil,400,0.07,5.8876,1486.3416,3.8602,208.5903,1.095495954,0.316988673,223.3458146,394.2559368,3.056834194,3,0.9996,1,1.0000,-29.8405796099967,-56.7299345750877
Minas Gerais,VARGINHA,Brasil,126,0.3188,85.6554,1603.0276,5.3734,88.4007,1.091092651,9.402489033,2009.318399,126.4469085,3.094025465,1,1.0000,1,0.9999,-21.5574844541936,-45.4091083835265
EspÌrito Santo,CARIACICA,Brasil,234,0.8362,620.8317,3446.7963,6.4223,63.8741,1.068484312,25.19447671,4706.613457,111.5829605,2.960747664,4,0.8589,3,0.9963,-20.2906822472575,-40.4421286723876
EspÌrito Santo,SERRA,Brasil,404,0.7325,153.9241,1149.4728,5.788,67.0036,1.075681561,18.04250762,3458.531972,113.0934257,2.973079621,3,0.9856,1,0.7570,-20.1285642961905,-40.3011373000608
EspÌrito Santo,VIANA,Brasil,106,0.3391,12.9134,392.0929,4.6978,111.839,1.142336759,4.860986345,1599.249243,194.7722594,2.853457739,1,0.5283,1,0.9901,-20.4009947947697,-40.5128194864272
EspÌrito Santo,VILA VELHA,Brasil,190,0.9052,562.7188,2477.9495,4.7747,62.8224,1.043799112,35.94344939,6082.921989,96.89409592,3.052480147,4,0.9935,3,0.9996,-20.4339882713210,-40.3782521501245
EspÌrito Santo,VIT5RIA,Brasil,128,1.4548,580.689,1326.3512,4.1137,61.234,1.07062405,58.10749177,7361.702956,73.70395088,2.770344343,4,0.8996,3,0.9999,-20.3026672669392,-39.1554393726435
Bahia,VIT3RIA DA CONQUISTA,Brasil,531,0.1582,34.7712,2516.4999,5.1059,105.3448,1.064907024,2.937086944,883.3272322,180.792394,3.067862787,4,0.9389,1,1.0000,-15.0260465425869,-40.9165577975726
Pernambuco,VIT6RIA DE SANTO ANTEO,Brasil,65,0.1745,20.5707,764.1427,3.6121,186.2733,1.089177311,7.815027182,1570.621806,117.9056233,2.903244496,1,0.9969,1,1.0000,-8.1541870417387,-35.2925797510281
Rio de Janeiro,BARRA DO PIRAB,Brasil,247,0.4268,1.0116,64.0764,3.3645,97.2854,1.183565634,2.416924065,1010.195705,239.1787964,2.529804728,2,0.9992,6,0.9903,-22.4262396852167,-43.9135570364805
Rio de Janeiro,BARRA MANSA,Brasil,313,0.5721,19.9319,505.1885,6.2878,73.4404,1.152887461,4.241280938,1337.25585,184.3702576,2.561819347,2,0.9560,1,0.9901,-22.5065947906141,-44.1884618415990
Rio de Janeiro,PINHEIRAL,Brasil,53,0.6928,11.6445,244.7707,2.9657,66.872,1.144171746,5.839201431,1774.784339,181.235594,2.706405694,2,0.8219,2,0.9951,-22.5418649791879,-43.9988158919895
Rio de Janeiro,VOLTA REDONDA,Brasil,130,0.7125,516.9051,2436.0146,4.5455,63.4222,1.100879808,21.94662691,4128.214527,113.142646,2.840909091,2,0.6549,3,0.9997,-22.4912335180713,-44.0885537715947
REGI”N DE ANTOFAGASTA,ANTOFAGASTA,Chile,264,0.0086,2.3628,2044.6113,4.5188,159.118,1.110771548,0.246399905,92.85550202,221.0035896,3.024296227,3,0.9854,1,1.0000,-24.2781924729247,-69.4052471583593
REGI”N DE ARICA Y PARINACOTA,ARICA,Chile,287,0.0599,9.882,1747.7838,4.959,100.133,1.079961263,1.131474059,262.2375667,138.5821788,3.014373038,3,0.9996,1,1.0000,-18.5317036791377,-69.9725764451063
REGI”N DE ANTOFAGASTA,CALAMA,Chile,196,0.0126,2.3225,1341.8669,3.6005,139.2676,1.093852117,0.371992354,136.5076083,216.9926016,2.971415608,3,0.9714,1,1.0000,-22.1694857943555,-68.6267052941262
REGI”N DEL BIOBÕO,CHILL¡N,Chile,447,0.9433,103.2566,1699.548,3.9014,76.5546,1.04849646,9.952491964,1734.936347,99.17225247,2.71001786,1,0.9999,1,0.9982,-36.6172868696656,-72.1282954214286
REGI”N DEL BIOBÕO,CHILL¡N VIEJO,Chile,115,0.4367,7.4923,330.1705,3.1031,84.2427,1.082780687,3.015691817,806.5530322,156.6533121,2.798989899,4,0.7471,2,0.9839,-36.6800119470756,-72.1988339236507
REGI”N DEL BIOBÕO,CHIGUAYANTE,Chile,16,0.2528,108.9153,792.4729,3.1001,61.745,1.051065194,24.72595943,3612.967441,82.23862526,2.66269084,3,0.7407,1,0.6155,-36.9004865720963,-72.9984935190278
REGI”N DEL BIOBÕO,CONCEPCI”N,Chile,53,0.2456,264.0352,2236.8857,4.0021,61.1189,1.079185119,20.51488918,3081.465538,86.38858208,2.767763986,2,0.8192,3,0.9996,-36.8342730574807,-72.9492056162795
REGI”N DEL BIOBÕO,CORONEL,Chile,150,0.5499,98.4968,1382.2344,6.4375,65.4815,1.067355908,11.49390802,1895.191138,95.63360551,2.759928717,3,0.8806,3,0.5557,-37.0075421975758,-73.1266596907434
REGI”N DEL BIOBÕO,HUALP…N,Chile,26,0.5717,291.7823,1131.7201,3.3429,62.9694,1.063489982,52.67503227,6302.083693,71.77255066,2.938939671,4,0.9995,3,0.9997,-36.7851741355467,-73.1440827362145
REGI”N DEL BIOBÕO,HUALQUI,Chile,56,0.1049,1.0648,165.9657,2.9306,66.4963,1.184747012,0.936745476,583.7771194,358.4635784,2.632683658,2,0.9892,6,0.8997,-37.0445396413062,-72.8701161318272
REGI”N DEL BIOBÕO,LOTA,Chile,20,0.1744,10.5821,311.7906,3.5258,66.6395,1.126793075,8.194866067,1607.744629,115.506421,2.696308725,1,0.6763,2,0.9867,-37.1195331523539,-73.1050008614784
REGI”N DEL BIOBÕO,PENCO,Chile,40,0.3725,15.0791,329.4547,3.978,72.343,1.109972864,7.945038275,1781.333104,130.4948775,2.65641953,2,0.5459,2,0.9857,-36.7478584823994,-72.9433937069996
REGI”N DEL BIOBÕO,SAN PEDRO DE LA PAZ,Chile,43,0.4701,75.5826,453.375,3.059,64.0198,1.090758023,34.2563838,4651.682798,77.29939069,2.715886454,2,0.9203,2,0.8860,-36.8855273477824,-73.1011021430295
REGI”N DEL BIOBÕO,TALCAHUANO,Chile,89,0.9568,420.4729,1633.8216,5.3775,68.8404,1.060317547,38.71433669,5573.800253,85.08857787,2.889544489,4,0.9941,3,0.9992,-36.7156475881678,-73.0990800762342
REGI”N DEL BIOBÕO,TOM…,Chile,96,0.1937,1.6837,153.6987,3.0282,120.9698,1.182082709,2.25419386,896.8889266,231.6116255,2.646374829,2,0.9830,6,0.9994,-36.6164962804918,-72.8582256019843
REGI”N DE ATACAMA,COPIAP”,Chile,259,0.0146,2.3089,1569.7839,5.9281,211.6383,1.13319401,0.223694679,122.4537039,317.4050511,2.880912516,2,0.7967,1,1.0000,-27.3170879509833,-69.8227991726443
REGI”N DEL MAULE,CURIC”,Chile,395,0.2964,21.8713,1082.9296,3.2103,81.9224,1.087238522,3.017826185,626.9179065,119.8798614,2.754143646,4,0.6088,1,0.9999,-35.1989774318299,-70.8957960375049
REGI”N DE TARAPAC¡,ALTO HOSPICIO,Chile,33,0.0575,13.3159,732.6213,3.1447,78.6534,1.051233795,3.233426213,544.6207464,100.9957916,3.081642751,4,0.9775,2,0.6425,-20.1897394391570,-70.0126297240030
REGI”N DE TARAPAC¡,IQUIQUE,Chile,107,0.0468,6.1789,957.2998,2.8035,137.3131,1.08162677,1.2228997,330.0518235,157.5448111,3.118808676,3,1.0000,1,1.0000,-20.9255573191779,-70.0481582636267
REGI”N DE COQUIMBO,COQUIMBO,Chile,381,0.2676,15.0987,721.4267,3.3081,102.5382,1.062366364,4.487297665,828.1973538,107.6110817,2.886262149,4,0.9996,1,1.0000,-30.2274673824770,-71.3584423966643
REGI”N DE COQUIMBO,LA SERENA,Chile,326,0.1715,14.6959,913.2984,3.4061,89.4877,1.107004126,3.03418199,663.4067155,127.1617196,2.842580645,4,0.7411,1,0.9999,-29.7890117246844,-71.0605762056655
REGI”N DEL BIOBÕO,LOS ¡NGELES,Chile,1117,0.6385,16.4154,932.0212,3.5622,113.226,1.066876958,2.748816639,815.5725809,171.0485696,2.73599738,4,0.8311,1,1.0000,-37.4072337638547,-72.3273825683002
REGI”N DE LOS LAGOS,OSORNO,Chile,450,0.4714,44.5037,1740.8861,5.4372,94.8936,1.075306081,4.608318235,1054.823335,133.0317372,2.851719602,1,0.9611,1,1.0000,-40.6115170936935,-73.0865417215511
REGI”N DE LOS LAGOS,PUERTO MONTT,Chile,575,0.3436,30.9994,1334.6188,3.7423,72.9666,1.088114528,4.156788965,945.0298894,131.8706028,2.758417897,4,0.5936,1,0.9999,-41.4882224020286,-72.7954731150649
REGI”N DE MAGALLANES Y DE LA ANT¡RTICA CHILENA,PUNTA ARENAS,Chile,185,0.0104,2.1162,1463.2656,3.688,101.1163,1.091975074,0.227254549,65.27224328,165.9562284,2.985183595,3,0.9856,1,1.0000,-53.6429973148690,-72.0181164639091
REGI”N DE VALPARAÕSO,CALERA,Chile,35,0.5909,51.6375,412.317,3.2728,62.4343,1.035494556,16.86890585,2671.870223,92.36361703,2.79532635,3,0.9998,2,0.9697,-32.7934306501220,-71.1566609886299
REGI”N DE VALPARAÕSO,LA CRUZ,Chile,61,0.7814,12.4251,219.9528,4.9294,71.0211,1.080001526,6.357544296,1411.717098,131.1777109,2.580060423,1,0.8329,2,0.9881,-32.8249020365387,-71.2406019294474
REGI”N DE VALPARAÕSO,QUILLOTA,Chile,155,0.5145,30.4655,728.7651,3.4414,85.5428,1.065970898,7.356815065,1423.682611,113.2296735,2.800660793,1,0.9984,1,0.7066,-32.9044279725239,-71.2720540161011
REGI”N DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,MACHALÕ,Chile,313,0.1206,0.9164,203.743,3.401,114.1349,1.196195564,0.681965423,180.6967529,149.363632,2.562320033,2,0.9924,1,0.6128,-34.3205734715437,-70.3191073104197
REGI”N DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,OLIVAR,Chile,109,2.3048,10.5903,106.5864,3.1616,85.0331,1.078697238,5.249570779,1874.21788,211.1609136,2.492668622,2,0.6376,2,1.0000,-34.2126401082114,-70.8217914462095
REGI”N DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,REQU√çNOA,Chile,279,0.414,1.3411,87.2938,3.0159,114.952,1.077078124,0.822831307,363.7815729,255.2574306,2.525423729,2,0.8712,6,0.9922,-34.3352559080597,-70.6584936943743
REGI”N DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS,RANCAGUA,Chile,216,0.8256,352.9814,2681.8859,4.2017,73.5055,1.055229307,24.26149004,3388.388356,81.62499912,2.839211076,3,0.8932,3,0.9808,-34.1258592458078,-70.8166841203967
REGI”N DE VALPARAÕSO,CARTAGENA,Chile,71,0.2904,2.4111,119.0096,2.2529,108.348,1.107886277,3.790157457,1063.548343,158.1825198,2.858369099,2,0.7158,6,0.9999,-33.5333386187209,-71.4421167274770
REGI”N DE VALPARAÕSO,EL TABO,Chile,100,1.0113,4.1006,77.7022,3.8175,70.0037,1.0675828,13.04778052,2728.039791,117.8355818,2.649395509,3,0.6937,6,0.6850,-33.4824834462579,-71.5807349028818
REGI”N DE VALPARAÕSO,SAN ANTONIO,Chile,131,0.329,14.1952,464.2348,3.5184,78.7374,1.064016089,5.118676954,1256.064526,143.1432992,3.015430776,1,0.9999,2,0.9649,-33.6646070202052,-71.4887736048334
REGI”N METROPOLITANA DE SANTIAGO,INDEPENDENCIA,Chile,1,0.1357,736.92,736.92,1.2486,0,1.017205344,122.4937336,18154.47786,88.96380497,3.073631841,3,1.0000,4,1.0000,-33.4144076613160,-70.6650574877572
REGI”N METROPOLITANA DE SANTIAGO,SAN RAM”N,Chile,1,0.1593,627.66,627.66,1.3393,0,1.009690091,217.9641193,24236.68535,69.56706761,3.185080929,3,0.9960,4,1.0000,-33.5405265310930,-70.6423549759538
REGI”N METROPOLITANA DE SANTIAGO,QUINTA NORMAL,Chile,1,0.0846,1181.7,1181.7,1.5174,0,1.009114735,111.5690707,17426.85463,91.85659466,3.114401077,3,1.0000,4,1.0000,-33.4276004143984,-70.7010789953778
REGI”N METROPOLITANA DE SANTIAGO,SAN JOAQUÕN,Chile,1,0.1006,994.41,994.41,1.3839,0,1.018404711,154.8531688,20731.88028,78.95802,3.041142857,3,1.0000,4,1.0000,-33.4960116240961,-70.6284150061309
REGI”N METROPOLITANA DE SANTIAGO,LA REINA,Chile,13,0.5547,1205.5095,1674.3009,1.896,60.09,1.03216209,84.31504363,12123.15688,80.45735464,2.615300943,1,1.0000,3,0.9298,-33.4470858747920,-70.5365231650740
REGI”N METROPOLITANA DE SANTIAGO,LA GRANJA,Chile,1,0.0991,1009.26,1009.26,1.3208,0,1.023404731,205.9575672,23926.45958,70.58367745,3.097173145,3,0.9961,4,1.0000,-33.5355765265277,-70.6224850959692
REGI”N METROPOLITANA DE SANTIAGO,PUDAHUEL,Chile,200,1.014,160.2095,1173.706,2.6166,92.2762,1.066011924,23.49953965,3714.874473,95.84778769,2.90327437,3,0.8127,1,0.9931,-33.4239133194565,-70.8545980538584
REGI”N METROPOLITANA DE SANTIAGO,ESTACI”N CENTRAL,Chile,1,0.0696,1435.86,1435.86,1.4348,0,1.027505024,155.9690805,19490.88023,75.64016245,3.027375201,3,1.0000,4,1.0000,-33.4640742839182,-70.7007236576233
REGI”N METROPOLITANA DE SANTIAGO,MACUL,Chile,1,0.0779,1284.39,1284.39,1.2469,0,1.028668935,136.6516482,18525.7135,80.01383711,2.878629224,3,1.0000,4,1.0000,-33.4892629684547,-70.5998645960893
REGI”N METROPOLITANA DE SANTIAGO,LA CISTERNA,Chile,1,0.1002,998.46,998.46,1.2227,0,1.011362765,111.915947,18057.16997,93.4854194,3.079131109,3,1.0000,4,1.0000,-33.5300694799604,-70.6637718917085
REGI”N METROPOLITANA DE SANTIAGO,MAIP⁄,Chile,97,0.7045,1198.2594,3521.0147,3.3376,69.6101,1.038628767,73.64383456,8909.495707,72.90259476,3.001153607,4,1.0000,3,0.9972,-33.5067523587064,-70.8093507727096
REGI”N METROPOLITANA DE SANTIAGO,PE—ALOL…N,Chile,45,0.8393,1047.6831,2200.7588,2.8079,60.1838,1.062629708,79.178486,10496.3805,78.2058964,2.888378594,1,0.9996,3,0.9996,-33.4851947255560,-70.5250931516499
REGI”N METROPOLITANA DE SANTIAGO,LAS CONDES,Chile,39,0.3937,1309.4943,3497.036,2.4236,60.7879,1.052929718,44.25557743,6607.820285,88.10318772,2.872124233,4,0.9994,3,0.9984,-33.4209647421297,-70.5006747519852
REGI”N METROPOLITANA DE SANTIAGO,RECOLETA,Chile,4,0.2537,1100.4944,1316.7005,1.7642,60.0271,1.030080272,128.8028494,17771.43563,83.33200481,3.092176259,3,1.0000,4,0.8912,-33.4052820079981,-70.6393074515315
REGI”N METROPOLITANA DE SANTIAGO,SAN MIGUEL,Chile,1,0.104,961.29,961.29,1.2802,0,1.020744183,106.9432265,17875.52231,96.81532788,3.247763864,3,1.0000,4,1.0000,-33.4990282823496,-70.6514593334581
REGI”N METROPOLITANA DE SANTIAGO,PUENTE ALTO,Chile,67,0.7598,2028.7516,3982.1896,4.1831,65.3052,1.046374989,124.8549739,14182.55154,68.1429849,2.915082383,3,1.0000,3,0.9901,-33.5909440012707,-70.5579742101026
REGI”N METROPOLITANA DE SANTIAGO,PROVIDENCIA,Chile,6,0.4165,1148.1287,1284.8413,1.6579,60.1951,1.036401758,110.0320107,16755.61052,90.84136569,3.02665186,3,1.0000,4,0.8465,-33.4315956820935,-70.6119948493626
REGI”N METROPOLITANA DE SANTIAGO,—U—OA,Chile,1,0.0593,1685.88,1685.88,1.3248,0,1.02480036,134.7437993,18428.91194,80.23747168,2.992458522,3,1.0000,4,1.0000,-33.4577743789185,-70.5988141443880
REGI”N METROPOLITANA DE SANTIAGO,LA FLORIDA,Chile,31,0.4378,1642.4225,3365.0884,2.8896,61.0235,1.040638292,98.02774096,11825.64873,72.08329474,2.872720597,1,1.0000,3,0.9977,-33.5281266667047,-70.5398495953022
REGI”N METROPOLITANA DE SANTIAGO,LO PRADO,Chile,1,0.1524,656.1,656.1,1.1871,0,1.013086454,235.4781735,25630.03255,66.32455894,3.109843938,3,0.9940,4,1.0000,-33.4468043536062,-70.7229690697779
REGI”N METROPOLITANA DE SANTIAGO,SANTIAGO,Chile,1,0.0432,2313.81,2313.81,1.4517,0,1.017353944,97.88882454,17295.33272,100.6390912,3.308662058,1,1.0000,4,1.0000,-33.4532655768048,-70.6566358459684
REGI”N METROPOLITANA DE SANTIAGO,CERRILLOS,Chile,4,0.2384,1611.2289,1643.8502,1.6936,94.8622,1.056424005,100.7042053,14725.31687,88.11900869,2.928681375,3,0.9999,4,1.0000,-33.4995258833621,-70.7123435197365
REGI”N METROPOLITANA DE SANTIAGO,CERRO NAVIA,Chile,2,0.1802,756.7995,916.2001,1.8513,902.4965,1.007207688,180.3300273,20459.5953,67.87093599,3.129977117,3,0.9998,4,1.0000,-33.4222303223644,-70.7441158140696
REGI”N METROPOLITANA DE SANTIAGO,CONCHALÕ,Chile,1,0.09,1110.87,1110.87,1.287,0,1.012764679,201.6877222,24668.45314,73.62198773,3.127527858,3,0.9971,4,1.0000,-33.3833966559671,-70.6765923324629
REGI”N METROPOLITANA DE SANTIAGO,EL BOSQUE,Chile,1,0.0698,1432.98,1432.98,1.2253,0,1.022986996,174.5225592,20539.64878,70.30023955,3.006322445,3,0.9999,4,1.0000,-33.5627691761087,-70.6762143011670
